Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,extracted_at
2022-01-03 00:00:00-05:00,174.1761864672901,179.12242874444533,174.0586568508519,178.27029418945312,104487900,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-01-04 00:00:00-05:00,178.8776038701533,179.1812320747434,175.43971239750775,176.00779724121094,99310400,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-01-05 00:00:00-05:00,175.9196433238863,176.46813489136744,171.05175824457976,171.3260040283203,94537600,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-01-06 00:00:00-05:00,169.15164852646168,171.6982340873192,168.11343001089395,168.46603393554688,96904000,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-01-07 00:00:00-05:00,169.33771503993543,170.56203191509988,167.51593093187975,168.63250732421875,86709100,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-01-10 00:00:00-05:00,165.60599864366586,168.95572780142643,164.7146923768041,168.652099609375,106765600,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-01-11 00:00:00-05:00,168.77942565072325,171.58064816981238,167.31024547595837,171.4827117919922,76138300,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-01-12 00:00:00-05:00,172.50135116951776,173.53956952156884,171.22807353490404,171.92347717285156,74805200,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-01-13 00:00:00-05:00,172.16833406776786,172.9910714162829,168.26030924441002,168.652099609375,84505800,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-01-14 00:00:00-05:00,167.81954242119846,170.20941111487983,167.57467907053888,169.51400756835938,80440800,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-01-18 00:00:00-05:00,167.986029250503,168.99486494876345,165.92918629810023,166.31117248535156,90956700,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-01-19 00:00:00-05:00,166.50708841129685,167.56489994287205,162.53050974989438,162.81454467773438,94815000,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-01-20 00:00:00-05:00,163.54913404663756,166.19365539118294,160.80666137829382,161.1298828125,91420500,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-01-21 00:00:00-05:00,161.04173994454513,162.91249968467412,158.965303342259,159.0730438232422,122848900,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-01-24 00:00:00-05:00,156.73215398969816,158.96530678454897,151.52145417153005,158.2992706298828,162294600,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-01-25 00:00:00-05:00,155.7135197495045,159.41585293852967,153.79379917867107,156.49708557128906,115798400,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-01-26 00:00:00-05:00,160.14063545703362,161.01234841002858,154.57734716045317,156.40892028808594,108275300,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-01-27 00:00:00-05:00,159.112223875077,160.4736636918006,155.02790442490624,155.94859313964844,121954600,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-01-28 00:00:00-05:00,162.3052517203285,166.849915520985,159.45503834907882,166.830322265625,179935700,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-01-31 00:00:00-05:00,166.66380312140188,171.4043542462614,166.02714940989443,171.18887329101562,115541600,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-02-01 00:00:00-05:00,170.43467612383174,171.2476242171807,168.769608378118,171.02235412597656,86213900,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-02-02 00:00:00-05:00,171.15946552150538,172.26625254169926,169.7686436179964,172.22706604003906,84914300,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-02-03 00:00:00-05:00,170.89502658265624,172.618874147118,168.58351594007854,169.3474884033203,89418100,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-02-04 00:00:00-05:00,168.3668057872498,170.7401162961765,167.38610440694853,169.0631103515625,82465400,0.22,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-02-07 00:00:00-05:00,169.52403712153145,170.59299800892276,167.65089393875687,168.34719848632812,77251200,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-02-08 00:00:00-05:00,168.4158139278121,171.965962469506,168.12160057312957,171.45599365234375,74829200,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-02-09 00:00:00-05:00,172.65246413479986,173.2408759269309,171.5246486789991,172.87802124023438,71285000,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
2022-02-10 00:00:00-05:00,170.77931477893978,172.09345086021537,168.23930213729957,168.7982940673828,90865900,0.0,0.0,AAPL,2026-01-26 06:13:30.296651+00:00
