symbol,date,open,high,low,close,volume,dividends,stock_splits,extracted_at
MSFT,2022-02-18 05:00:00,284.13644314148104,284.9218034378094,277.6014595831245,279.17218017578125,34264000,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-02-22 05:00:00,276.331359038796,282.6724448259665,275.8465671808332,278.9686279296875,41736100,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-02-23 05:00:00,281.35375501257334,282.8275409854315,271.5803655847503,271.74517822265625,37811200,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-02-24 05:00:00,264.2212450912512,286.1823084436964,263.2613371745761,285.629638671875,56989700,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-02-25 05:00:00,286.16295712554097,288.5772111518248,282.7790897770282,288.2669372558594,32546700,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-02-28 05:00:00,285.3580988142638,290.04120338234367,284.08794687966224,289.70184326171875,34627500,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-01 05:00:00,287.3846692197042,290.8460909305995,283.2639375417869,285.9787902832031,31217800,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-02 05:00:00,286.3762504716057,292.3004227417383,284.7667674387277,291.0593566894531,31873000,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-03 05:00:00,293.67715703394936,293.90984760260005,285.1060129570107,286.9191589355469,27314500,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-04 05:00:00,285.33879636039853,286.6671212997695,278.43536512644255,281.04351806640625,32356500,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-07 05:00:00,279.75396452482715,280.8786850901457,270.0581281920922,270.42657470703125,43157200,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-08 05:00:00,269.35029539224405,275.3229335452845,261.7875556211475,267.4596252441406,48159500,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-09 05:00:00,274.8187931136679,280.79143196991623,272.2396970446507,279.7248840332031,35204500,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-10 05:00:00,274.4115141100971,277.8826396429179,272.0457279806012,276.9033508300781,30628000,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-11 05:00:00,279.2012682861542,280.70414052887327,270.9307218618932,271.55126953125,27209300,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-14 04:00:00,271.81307809759875,276.7191690212427,267.43057063229696,268.0317077636719,30660700,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-15 04:00:00,271.822797240653,279.06558869061246,270.2520763750094,278.4159545898437,34245100,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-16 04:00:00,280.3162702005297,285.6102173906511,274.58605778034723,285.4356994628906,37826300,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-17 04:00:00,284.3691285875564,286.6185396265509,280.5683485745352,286.24041748046875,30816600,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-18 04:00:00,286.3859015665902,291.8446619377946,283.8262162636274,291.2919921875,43390600,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-21 04:00:00,289.79889199333064,291.0108716421582,285.9302328335173,290.0606689453125,28351200,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-22 04:00:00,290.68114890416,295.7229954158394,289.68247898846056,294.81158447265625,27599700,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-23 04:00:00,291.3695483106634,294.0068166256151,288.66440204897714,290.38055419921875,25715400,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-24 04:00:00,290.04124604725905,294.9473365902291,289.2461804109756,294.8503723144531,24484500,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-25 04:00:00,295.9460794588149,296.20785643754294,290.1867492119975,294.4432067871094,22566500,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-28 04:00:00,295.0733614546366,301.346568476762,295.0733614546366,301.2496337890625,29578200,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-29 04:00:00,304.36203066251414,306.21393912796776,299.64983837259945,305.81640625,30393400,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-30 04:00:00,304.21660289540057,306.339993647316,302.10288786010216,304.31353759765625,28163600,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-03-31 04:00:00,304.35224961733445,305.55455325788046,298.5250730010145,298.9322814941406,33422100,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-01 04:00:00,299.96007850505373,300.69697152169914,296.246586275612,300.0085754394531,27110500,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-04 04:00:00,300.6581674070127,305.52546630436024,300.28972091399,305.3897399902344,24289600,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-05 04:00:00,303.7414225568673,305.29276212664746,300.44484446442266,301.42413330078125,23156700,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-06 04:00:00,295.90722237881243,297.66216633435283,287.68514276731554,290.3902893066406,40110400,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-07 04:00:00,287.63663922691137,294.4140182952895,287.3360707147367,292.203369140625,31411200,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-08 04:00:00,291.3017431608268,291.96105300699253,287.2682712247313,287.9372863769531,24361900,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-11 04:00:00,282.9148149628091,283.7098510494845,276.3313338468451,276.5834350585937,34569300,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-12 04:00:00,280.44231514730166,281.8966903613932,271.95845973176773,273.480712890625,30966700,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-13 04:00:00,274.130364433045,279.80240446057144,272.74383748539003,278.8716125488281,21907200,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-14 04:00:00,279.3273432160326,279.54065279729,270.82410546962507,271.3185729980469,28221600,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-18 04:00:00,270.42653361861943,273.8685431580262,269.8738639301832,271.987548828125,20778000,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-19 04:00:00,270.88224409138223,277.46572436879006,269.94174690889537,276.6221618652344,22297700,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-20 04:00:00,280.59747515624474,280.8883679766164,276.690054609588,277.6499328613281,22906700,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-21 04:00:00,279.8024222293234,284.37885800425323,271.5415806106492,272.2687683105469,29454600,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-22 04:00:00,273.112284984401,274.5860709052862,265.06475342226594,265.6949768066406,29405800,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-25 04:00:00,264.97754897503074,272.5596713449549,262.5341790094944,272.1815490722656,35678900,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-26 04:00:00,269.0594525267125,269.8932802307572,261.7875754313959,262.0008850097656,46518400,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-27 04:00:00,273.5195094539181,282.1197103075881,270.66893161567555,274.6054382324219,63477700,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-28 04:00:00,276.51557221439435,282.1294700096168,272.8990144338936,280.8205261230469,33646600,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-04-29 04:00:00,279.8315688272619,281.0629592015001,268.08992310674057,269.0788879394531,37073900,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-02 04:00:00,269.26307913115687,276.27317988457435,267.81840889699976,275.8174743652344,35151100,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-03 04:00:00,275.3229441287677,275.4877863561019,271.62883306903626,273.2092590332031,25978600,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-04 04:00:00,273.99464411060274,282.03250097169206,268.3128980413791,281.1598815917969,33599300,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-05 04:00:00,276.8549558835807,277.6403163642119,265.99560590571105,268.9140625,43260400,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-06 04:00:00,266.4512719319163,270.7562255668046,263.0189376361337,266.37371826171875,37780300,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-09 04:00:00,261.8456760203789,264.07570588016165,255.3106937377557,256.5323486328125,47726000,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-10 04:00:00,263.4262167504731,265.42355694885816,257.0075769295124,261.3028259277344,39336400,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-11 04:00:00,257.59901537556465,263.1062442259027,251.41306603345743,252.6250457763672,48975900,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-12 04:00:00,249.85199770937757,251.97538813892356,242.41529334839248,247.5831756591797,51033800,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-13 04:00:00,249.5223236211492,255.0392561912561,247.5831565902319,253.1776428222656,34925100,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-16 04:00:00,252.0529146897847,257.73468930316983,248.00006282048204,253.54608154296875,32550900,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-17 04:00:00,258.0158590570985,260.168335678037,254.4768850892092,258.70428466796875,28828800,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-18 04:00:00,255.59442633817832,256.17753742497484,245.6524875951275,246.92559814453125,31356000,0.62,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-19 04:00:00,246.750664242876,250.41452736184803,244.7875541882532,246.01206970214844,32692300,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-20 04:00:00,249.99656125235757,251.25997331712128,239.50068225877783,245.44834899902344,39199300,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-23 04:00:00,248.2958846153238,254.1366489134325,246.29387790737587,253.31057739257807,33175400,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-24 04:00:00,250.62836356197613,253.97147296907548,246.36196267456333,252.30963134765625,29043900,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-25 04:00:00,250.8712719945408,257.1299062877952,249.88970222522656,255.1279144287109,28547900,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-26 04:00:00,254.88498957150392,259.588701272369,254.06864585399157,258.41278076171875,25002100,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-27 04:00:00,260.92010410159867,265.643241139635,260.0259965721128,265.5460510253906,26910800,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-05-31 04:00:00,264.85604928536924,267.03296546550257,261.35741281139883,264.2146301269531,37827700,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-01 04:00:00,267.4509260743222,269.87080312577604,262.43621787387394,264.74920654296875,25292200,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-02 04:00:00,257.00356501405,266.9163331602478,254.2338100694297,266.8482971191406,44008200,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-03 04:00:00,262.69855996137693,265.75015751179075,260.8520664352407,262.4167175292969,28059000,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-06 04:00:00,264.39935102941,266.45965147122394,259.69563897248617,261.1825561523437,22400300,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-07 04:00:00,259.13195514945534,265.439199996227,258.45165391231484,264.8269348144531,22860700,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-08 04:00:00,264.0591896604282,265.3128741834113,262.0183154658259,262.7958068847656,17372300,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-09 04:00:00,260.23984343092275,265.03101725984766,257.17854713483496,257.33404541015625,26439700,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-10 04:00:00,253.2425331361121,253.2425331361121,245.41921820228916,245.86627197265625,31422800,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-13 04:00:00,238.20815546124877,242.00806063802048,234.72895987314584,235.4384002685547,46135800,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-14 04:00:00,236.99334100220605,238.82040832428856,234.7095068496029,237.6056060791016,28651500,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-15 04:00:00,241.31806207572347,248.1112423588129,239.4812814606915,244.67091369628903,33111700,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-16 04:00:00,239.0536833459512,240.4531381537585,236.17703942246425,238.07212829589844,33169200,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-17 04:00:00,237.8097202379465,243.4464064672868,237.1585879163122,240.67665100097656,43084800,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-21 04:00:00,243.2131485780948,247.57672404798697,242.48426715302716,246.5951690673828,29928300,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-22 04:00:00,244.7972301666433,249.9285685083653,243.32002647994867,246.0023193359375,25939900,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-23 04:00:00,248.3736453402436,252.06663275402383,246.4882696524393,251.57098388671875,25861400,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-24 04:00:00,254.4379160424681,260.43419339301283,254.3504538336988,260.1620788574219,33923200,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-27 04:00:00,260.65770592471864,260.74516813613343,255.86653250823528,257.43121337890625,24615100,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-28 04:00:00,256.546824812342,259.3943143434112,249.1025126077075,249.2580108642578,27295500,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-29 04:00:00,250.3367486958808,254.5934209161679,248.55827625903652,252.93157958984372,20069800,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-06-30 04:00:00,249.81192039392005,252.2220987114216,245.7787828948481,249.59811401367188,31730900,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-01 04:00:00,249.17055781580504,252.4553585095582,247.4406655990664,252.2707061767578,22837700,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-05 04:00:00,248.94699962740748,255.57496783684243,247.56698604768548,255.44862365722656,22941000,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-06 04:00:00,256.3232970437693,260.4438971435167,255.0113045680069,258.7140197753906,23824400,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-07 04:00:00,257.65470611483187,261.4837653703721,257.5575159983353,260.84234619140625,20859900,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-08 04:00:00,257.3340784115117,260.55087339545304,255.8763152589728,260.1232604980469,19658800,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-11 04:00:00,258.16977390244966,259.0249994505341,254.79748159613317,257.0618896484375,19455200,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-12 04:00:00,258.39329412629985,258.45160225974297,244.9429927815693,246.527099609375,35868500,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-13 04:00:00,243.14512305849968,246.4105123782504,241.1236901625464,245.6038818359375,29497400,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-14 04:00:00,243.5144383254252,247.9557482126249,239.01480546624109,246.92559814453125,25102800,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-15 04:00:00,248.5193996029873,253.0384582835576,247.59615280932707,249.49124145507807,29774100,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-18 04:00:00,252.4359355465149,253.4952396670065,246.16755820714368,247.0908050537109,20975000,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-19 04:00:00,250.32700351696752,252.40675925247564,246.53682634197375,252.22210693359372,25012600,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-20 04:00:00,252.58168831471332,257.4117434464244,251.61957438364064,254.88494873046875,22788300,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-21 04:00:00,252.474749395198,257.4311477190251,249.7924569629085,257.3825378417969,22404700,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-22 04:00:00,257.7713253194178,257.8587875277804,251.77507765501488,253.0287322998047,21881300,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-25 04:00:00,253.6507650735892,254.1366860794773,249.57874467158567,251.54185485839844,21056000,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-26 04:00:00,252.54279829754145,252.5622541150104,242.5425674350256,244.80694580078125,39348000,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-27 04:00:00,253.80618244101652,262.4458397490854,251.56123048216568,261.1727294921875,45994000,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-28 04:00:00,262.15436025094607,270.01655789466145,260.32729267977885,268.6268310546875,33459300,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-07-29 04:00:00,269.88046135026275,274.059368942466,268.840583577074,272.8348388671875,32152800,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-01 04:00:00,269.9971103708195,273.3596748735574,268.0728528273835,270.1817626953125,21539600,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-02 04:00:00,268.2283090561538,270.0651041041312,264.7102468493613,267.08154296875,22754200,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-03 04:00:00,268.9669655407717,275.5171702565812,268.8211655336045,274.51617431640625,23518900,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-04 04:00:00,273.8650503235912,275.8087342283953,272.28097285411656,275.6629638671875,18098700,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-05 04:00:00,271.28962159231065,275.66290951585654,270.83285477841,274.9437561035156,16774600,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-08 04:00:00,276.05164766060443,277.8690167147474,271.4548549906023,272.4266967773437,18739200,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-09 04:00:00,271.7658183747208,275.10892642826786,269.7929513160365,274.35089111328125,23405200,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-10 04:00:00,280.0557082242468,281.6495136024719,278.8603319468809,281.017822265625,24687800,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-11 04:00:00,282.6602203734145,283.0100692187593,278.44243011883435,278.93804931640625,20065900,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-12 04:00:00,280.35695809957093,283.6903686523437,278.8603132900209,283.6903686523437,22619700,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-15 04:00:00,282.8060006707274,285.89645087966176,281.9410471199956,285.2064514160156,18085700,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-16 04:00:00,283.7680766752534,285.7603701530743,282.2423075949929,284.4678039550781,18102900,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-17 04:00:00,282.1790792422317,285.6948899288405,281.91613572786963,283.7178649902344,18253400,0.62,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-18 04:00:00,282.61745934130954,284.29257692278867,281.5364094701018,282.5979919433594,17186200,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-19 04:00:00,281.3610071796506,281.701879702616,278.10816968065785,278.6827697753906,20570000,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-22 04:00:00,274.71900818026165,275.0890966994029,269.9858458890411,270.50201416015625,25061100,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-23 04:00:00,269.2261962890625,271.5830288322253,268.21332715946977,269.2261962890625,17527400,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-24 04:00:00,268.22308164579806,269.99559523146576,267.9308924197896,268.5931701660156,18137000,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-25 04:00:00,270.0930402651124,271.73894196905934,267.3563697985728,271.5733947753906,16583400,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-26 04:00:00,271.79735148063304,273.0244810979979,260.9870314615862,261.0941467285156,27549300,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-29 04:00:00,258.91256247792984,260.4221028280278,256.9647531378231,258.3087463378906,20338500,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-30 04:00:00,259.711155479428,260.08121426548763,253.8579792613374,256.1076965332031,22767100,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-08-31 04:00:00,258.464585387242,260.13967295694687,254.51050491907355,254.64686584472656,24791800,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-09-01 04:00:00,252.11469390871204,254.08200033825847,248.7449921160076,253.60476684570312,23263400,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-09-02 04:00:00,254.8708733039259,257.831522209211,247.8295315839085,249.37803649902344,22855400,0.0,0.0,2026-01-27 14:01:10.751124+00:00
MSFT,2022-09-06 04:00:00,249.5143726473492,251.10181219377696,245.36552950333495,246.64134216308597,21328200,0.0,0.0,2026-01-27 14:01:10.751124+00:00
