symbol,date,open,high,low,close,volume,dividends,stock_splits,extracted_at
AAPL,2022-02-25 05:00:00,160.67812209433018,161.9334187541049,157.76543758855004,161.66864013671875,91974200,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-02-28 05:00:00,159.91318321993836,162.22763934438854,159.29533649012686,161.9334259033203,95056600,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-01 05:00:00,161.52154367056178,163.3848856100544,158.84423260622265,160.0504913330078,83474400,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-02 05:00:00,161.21747641613547,164.13016029917193,159.8052642347465,163.34559631347656,79724800,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-03 05:00:00,165.21876441640376,165.6502754224143,162.35511815252505,163.02198791503906,76678400,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-04 05:00:00,161.31557487047283,162.35511593567728,158.97169917829748,160.0210418701172,83737200,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-07 05:00:00,160.2073369360896,161.8353044006897,155.97070087847666,156.22569274902344,96418800,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-08 05:00:00,155.754968485403,159.73661287922712,152.79324673379338,154.40159606933594,131148300,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-09 05:00:00,158.36363528455044,160.25639649791017,156.33359145766846,159.80526733398438,91454900,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-10 05:00:00,157.10834060556428,157.29467624132576,152.96978004521466,155.4607696533203,105342000,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-11 05:00:00,155.86285431301891,156.2061057623046,151.51835462854714,151.74391174316406,96970100,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-14 04:00:00,148.52719485737234,151.14566528522778,147.2032572060636,147.7132110595703,108732100,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-15 04:00:00,147.9877839917826,152.5676711113034,147.47783021480524,152.096923828125,92964300,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-16 04:00:00,154.019111832328,156.91217710483616,151.4790995568782,156.5100860595703,102300200,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-17 04:00:00,155.549028989307,157.89290442537197,154.58794593498652,157.52023315429688,75615400,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-18 04:00:00,157.41236437319773,161.30574983268542,156.67683837905244,160.81539916992188,123511700,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-21 04:00:00,160.3544483255179,163.13965111509174,159.86409772398687,162.18836975097656,95811400,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-22 04:00:00,162.3158776286816,166.15042355950408,161.7274657879275,165.56201171875,81532000,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-23 04:00:00,164.74801286692667,169.30826781804822,164.41456305995604,166.9251708984375,98062700,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-24 04:00:00,167.75875768604743,170.77931940838403,166.9251705809909,170.71067810058594,90131400,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-25 04:00:00,170.52438934290058,171.89736551944648,169.41619180905553,171.34817504882812,80546200,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-28 04:00:00,168.84733794398963,172.33863211398676,168.68062052174977,172.21115112304688,90371900,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-29 04:00:00,173.28010585750482,175.55532497081904,172.93685443507036,175.5063018798828,100589400,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-30 04:00:00,175.1042096873483,176.14375060919454,173.2899064045924,174.33926391601562,92633200,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-03-31 04:00:00,174.40794163317304,174.5942773022763,171.03432626332767,171.2402801513672,103049300,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-01 04:00:00,170.6714345147771,171.5050365492017,168.62177252764585,170.94602966308594,78751300,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-04 04:00:00,171.2010287452735,175.04537594723365,171.07353279095375,174.996337890625,76468400,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-05 04:00:00,174.07449332905188,174.85905741860927,171.0539313110609,171.68157958984375,73401800,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-06 04:00:00,169.0337171495412,170.2792122888408,166.84675691678004,168.51394653320312,89058800,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-07 04:00:00,167.85684898260146,170.01438898962488,166.57213259059588,168.81793212890625,77594700,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-08 04:00:00,168.4648674430598,168.4648674430598,165.93465630346196,166.80747985839844,76575500,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-11 04:00:00,165.45413695115786,165.76795361235142,162.3060789266503,162.55125427246094,72246700,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-12 04:00:00,164.77744578641645,166.59173431379904,163.42407312851623,164.4243927001953,79265200,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-13 04:00:00,164.15963540586662,167.739190155047,163.55160522029982,167.11154174804688,70618900,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-14 04:00:00,167.3272369412417,167.96470171120438,161.85492235187505,162.10009765625,75329400,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-18 04:00:00,160.75652313100682,163.38480987049903,160.41328672328103,161.88433837890625,69023900,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-19 04:00:00,161.8353289533827,164.58129552240263,160.7467499371193,164.1693878173828,67723800,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-20 04:00:00,165.50315744246095,165.62085178233113,162.89450317699752,164.002685546875,67929800,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-21 04:00:00,165.65024919174274,168.21968163880754,162.70814548680565,163.2082977294922,87227800,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-22 04:00:00,163.2475677102336,164.6303453628702,158.38328200071132,158.6676788330078,84882400,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-25 04:00:00,158.01060452122857,160.02104538080667,155.40195017437114,159.7366485595703,96046400,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-26 04:00:00,159.1187908139756,159.207050342252,153.69551365548884,153.7739715576172,95623200,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-27 04:00:00,152.90114966122312,156.70626068843154,152.38137914765707,153.5484161376953,88063200,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-28 04:00:00,156.17665619730724,161.34495538360846,155.86282465033622,160.48193359375,130216800,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-04-29 04:00:00,158.71671584912357,162.9925746827483,154.21529987659397,154.60757446289062,131747600,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-02 04:00:00,153.6856836225158,155.17633859448196,150.31206927613945,154.91156005859375,123055300,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-03 04:00:00,155.09790243206862,157.60851029484962,153.30323224685807,156.40223693847656,88966500,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-04 04:00:00,156.58858056796436,163.26715427373458,156.18648942865437,162.8160400390625,108256500,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-05 04:00:00,160.68791986588977,160.91347698312873,151.9596689981739,153.7445526123047,130525300,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-06 04:00:00,153.22401904266582,156.59277501720737,151.4266967858706,154.47134399414062,116124600,0.23,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-09 04:00:00,152.16327128379606,153.04720818256274,148.78471498335946,149.3445281982422,131577900,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-10 04:00:00,152.7427360024197,153.94095050381603,150.19897670016442,151.75076293945312,115366700,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-11 04:00:00,150.75883036017825,152.67400468671187,143.20615431110124,143.8838348388672,142689800,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-12 04:00:00,140.22044713133192,143.58918770892123,136.32134136947613,140.01419067382812,182602000,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-13 04:00:00,142.0079231185743,145.45525149236786,140.55435700186288,144.48292541503906,113990900,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-16 04:00:00,142.95079475797485,144.88561601712348,141.60524980458257,142.9409637451172,86643800,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-17 04:00:00,146.20171700867192,147.09547018171415,144.06063880216985,146.57493591308594,78336300,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-18 04:00:00,144.22755158559363,144.72843858583792,137.40165303300168,138.30523681640625,109742900,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-19 04:00:00,137.38205052865445,139.13026237954173,134.160625433561,134.89723205566406,136095600,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-20 04:00:00,136.60614779257094,138.1873972505803,130.2418708685785,135.1329345703125,137426100,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-23 04:00:00,135.3293635083762,140.70168239695178,135.19186420352216,140.5543670654297,117726300,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-24 04:00:00,138.29544611720485,139.43473470985077,134.87759532556828,137.85348510742188,104132700,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-25 04:00:00,135.95794665102005,139.25794526331134,135.86955744381711,138.01063537597656,92482700,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-26 04:00:00,134.93652895354754,141.7624148884754,134.69099338044722,141.21241760253906,90601500,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-27 04:00:00,142.79366865497497,147.00705253559786,142.66598536012808,146.9677734375,90978500,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-05-31 04:00:00,146.40794084331958,147.9695433008326,144.2177530085784,146.18203735351562,103718400,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-01 04:00:00,147.2231036462002,149.03025660842948,145.04274685421817,146.0543670654297,74286600,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-02 04:00:00,145.1900746138875,148.5686459793301,144.2373955374819,148.5097198486328,72348100,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-03 04:00:00,144.27668941243508,145.327588805216,141.88027492949882,142.78384399414062,88570300,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-06 04:00:00,144.40437947478588,145.91688699135824,142.31241160472894,143.5302734375,71598400,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-07 04:00:00,141.77222665254513,146.33918169758047,141.52669111278408,146.0543670654297,67808200,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-08 04:00:00,145.9267182867478,147.19367537745603,144.8267236041916,145.3177947998047,53950200,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-09 04:00:00,144.45348753415902,145.3079465173713,139.98473718785118,140.0927734375,69473000,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-10 04:00:00,137.7749096051149,138.2463336751748,134.61241045362357,134.68116760253906,91437900,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-13 04:00:00,130.49721341200205,132.78560625742455,129.0927574306163,129.52490234375,122207100,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-14 04:00:00,130.7526087731312,131.49903152365633,129.1320649915738,130.3892059326172,84784300,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-15 04:00:00,131.89187879778933,134.8874157174927,129.79992595411264,133.0115203857422,91533000,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-16 04:00:00,129.72133518143346,130.0257968459268,126.7356146942801,127.7374038696289,108123900,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-17 04:00:00,127.74724995941776,130.70349274398822,127.4918833825682,129.21063232421875,134520300,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-21 04:00:00,131.0373890350951,134.61238545733227,130.93918382298145,133.44363403320312,81000500,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-22 04:00:00,132.38295585554104,135.29991972582334,131.5186808102628,132.93296813964844,73409200,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-23 04:00:00,134.3767387138988,136.11512007981293,133.20798678744393,135.80084228515625,72433800,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-24 04:00:00,137.40169953003104,139.375815112003,137.27403122380292,139.13027954101562,89116800,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-27 04:00:00,140.15170092235036,140.92760171899965,138.45259896728206,139.13027954101562,70207900,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-28 04:00:00,139.59189131103963,140.85884829692233,134.86778919791303,134.9856414794922,67083400,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-29 04:00:00,135.00527146488074,138.15793948922365,134.2293707457082,136.74365234375,66242400,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-06-30 04:00:00,134.79900702917675,135.89900141660408,131.38115662088498,134.27847290039062,98964500,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-01 04:00:00,133.61062978312276,136.5570566364842,133.23742590571564,136.4490203857422,71051600,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-05 04:00:00,135.3097312194843,139.08115356288656,134.4847204054961,139.03204345703125,73353800,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-06 04:00:00,138.82581180795694,141.54633502633234,138.56062920663072,140.36776733398438,74064300,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-07 04:00:00,140.7311436298687,143.9329366653727,140.72132760332855,143.73651123046875,66253700,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-08 04:00:00,142.66595755400886,144.9150713790322,142.41060600038625,144.41416931152344,64547800,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-11 04:00:00,143.06866052706354,144.02133971358117,141.2124122640522,142.28294372558594,63141600,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-12 04:00:00,143.15705931439427,145.79902455570198,142.45974665881124,143.25527954101562,77588800,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-13 04:00:00,140.4365056872071,143.83470899507392,139.58203186092555,142.89186096191406,71185600,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-14 04:00:00,141.50706056941064,146.29008864591398,140.69188068401962,145.81866455078125,78140700,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-15 04:00:00,147.1052616395071,148.1659770435882,145.55347512166446,147.48829650878906,76259900,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-18 04:00:00,148.04810908676706,148.86328884760215,144.08024651562505,144.4436492919922,81420900,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-19 04:00:00,145.27849702782842,148.52938586254203,144.28653863291348,148.30349731445312,82982400,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-20 04:00:00,148.42134117440867,150.9749171763546,147.6847344414976,150.3070526123047,64823400,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-21 04:00:00,151.74100910144742,152.79190872036585,149.22672681770464,152.57583618164062,65086600,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-22 04:00:00,152.6150905928328,153.48919663577172,150.6704530452512,151.3383026123047,66675400,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-25 04:00:00,151.2597268643066,152.27133221190695,149.56062491925485,150.21865844726562,53623900,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-26 04:00:00,149.5409483577187,150.35612808602866,148.10702930699426,148.8927459716797,55138700,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-27 04:00:00,149.85528602165928,154.52046232301393,149.44278802073802,153.99009704589844,78620700,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-28 04:00:00,154.17666680263463,154.82488420275592,151.65256933071927,154.54006958007812,81378700,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-07-29 04:00:00,158.3606307359644,160.70795024668809,156.6516977293032,159.60794067382812,101786900,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-01 04:00:00,158.1347223194791,160.66865118760447,158.01687004208316,158.62579345703125,67829400,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-02 04:00:00,157.24094628726945,159.50969199737088,156.77933833047933,157.1525421142578,59907000,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-03 04:00:00,157.96774380452692,163.61506130985595,157.8793546055034,163.1632843017578,82507500,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-04 04:00:00,163.0454244700845,164.20436008201335,161.49363796486168,162.8489990234375,55474100,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-05 04:00:00,160.51811452535523,163.11457128010184,160.31157154170887,162.62281799316406,56697000,0.23,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-08 04:00:00,163.62597080235415,165.04222255656555,161.49176350864772,162.1507110595703,60276900,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-09 04:00:00,161.31472511427808,163.0850396486981,160.5574209787257,162.1998748779297,63135500,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-10 04:00:00,164.91437134851807,166.54699582568117,164.14723743893427,166.4486541748047,70170500,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-11 04:00:00,167.25509577756023,168.16976453213815,165.41594361409508,165.71099853515625,57149200,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-12 04:00:00,167.01906593388134,169.33029699566112,166.60598003496278,169.26145935058594,68039400,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-15 04:00:00,168.6910268994302,170.5301791193321,168.52383260735886,170.33348083496094,54091700,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-16 04:00:00,169.930270808534,170.84493975917735,168.82874820804471,170.1761474609375,56377100,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-17 04:00:00,169.9204107737534,173.24465231523857,169.72371248841205,171.67105102539062,79542000,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-18 04:00:00,170.88425233332873,172.01527879196829,170.26463844345383,171.27764892578125,62290100,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-19 04:00:00,170.1761140668042,170.87441022573427,168.48448182965225,168.69102478027344,70346300,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-22 04:00:00,166.89119627908354,167.05839055907853,164.38325206492678,164.80616760253906,69026800,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-23 04:00:00,164.32426652803133,165.92738691269662,163.90135093265715,164.47178649902344,54147100,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-24 04:00:00,164.56028725907692,165.3372506609901,163.50792827667766,164.76681518554688,53841500,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-25 04:00:00,165.9962181286182,167.33378750652878,165.57331755675585,167.22560119628906,51218200,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-26 04:00:00,167.75670773498427,168.2287866440609,160.8623176958489,160.92132568359375,78961000,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-29 04:00:00,158.4920749241394,160.2132113909233,157.18402441564837,158.71829223632812,73314000,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-30 04:00:00,159.45593989303725,159.87884055422813,155.11867191243329,156.28904724121094,77906200,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-08-31 04:00:00,157.66589243531146,157.9314433381074,154.54817926746995,154.62686157226562,87991100,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-09-01 04:00:00,154.05642452911226,155.8070645231953,152.11891593895604,155.3546600341797,74229900,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-09-02 04:00:00,157.11512947985167,157.71506891570877,152.41397062462312,153.2401123046875,76957800,0.0,0.0,2026-01-27 14:01:10.178449+00:00
AAPL,2022-09-06 04:00:00,153.88928271826865,154.4990520231096,151.1551355030448,151.9812774658203,73714800,0.0,0.0,2026-01-27 14:01:10.178449+00:00
